Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-15 00:00:00+02:00,70.41873797726319,71.48428608416212,70.41873797726319,70.52066040039062,2711,0.0,0.0
2024-04-16 00:00:00+02:00,69.48290368566722,69.51996702531386,68.84358051681322,68.98255920410156,2476,0.0,0.0
2024-04-17 00:00:00+02:00,68.97329685918083,69.65895095185917,68.93623352050781,68.93623352050781,1666,0.0,0.0
2024-04-18 00:00:00+02:00,69.41804715577176,69.59409625827584,68.96403359938222,69.42731475830078,1362,0.0,0.0
2024-04-19 00:00:00+02:00,68.32470055867394,68.85284077559324,66.85146992641295,67.82435607910156,1219,0.0,0.0
2024-04-22 00:00:00+02:00,69.2327345010264,69.2327345010264,68.10232739149782,68.83431243896484,750,0.0,0.0
2024-04-23 00:00:00+02:00,69.17714649506483,69.17714649506483,68.38030233098762,68.74166107177734,797,0.0,0.0
2024-04-24 00:00:00+02:00,69.42731766671075,69.42731766671075,68.38030474857332,68.5007553100586,1442,0.0,0.0
2024-04-25 00:00:00+02:00,68.50075527557746,68.50075527557746,67.0182569195022,67.74097442626953,327,0.0,0.0
2024-04-26 00:00:00+02:00,68.14865833301326,69.32538931494811,68.14865833301326,68.83431243896484,813,0.0,0.0
2024-04-29 00:00:00+02:00,69.37171910049166,69.56629632721766,69.04741665350595,69.33465576171875,870,0.0,0.0
2024-04-30 00:00:00+02:00,68.59340916766635,68.59340916766635,65.32264522571977,66.3974609375,7355,0.0,0.0
2024-05-02 00:00:00+02:00,66.21213913545532,66.49011064481077,65.49868929613642,65.50794982910156,2213,0.0,0.0
2024-05-03 00:00:00+02:00,65.71179787840677,66.96265559355047,65.71179787840677,66.42525482177734,1516,0.0,0.0
2024-05-06 00:00:00+02:00,67.04604989898934,67.76876737600395,66.5642335349066,67.2591552734375,2096,0.0,0.0
2024-05-07 00:00:00+02:00,66.7124859479704,68.26911090285408,66.7124859479704,68.08380126953125,1972,0.0,0.0
2024-05-08 00:00:00+02:00,67.10164333284769,67.74097361305598,66.60129881822071,66.87000274658203,2075,0.0,0.0
2024-05-09 00:00:00+02:00,71.0,71.0,67.77999877929688,68.58999633789062,5923,5.3,0.0
2024-05-10 00:00:00+02:00,68.06999969482422,68.30999755859375,67.91999816894531,68.2699966430664,1405,0.0,0.0
2024-05-13 00:00:00+02:00,68.0,68.5199966430664,67.5999984741211,68.36000061035156,1493,0.0,0.0
2024-05-14 00:00:00+02:00,68.55999755859375,69.44999694824219,68.55999755859375,69.33999633789062,1644,0.0,0.0
2024-05-15 00:00:00+02:00,69.5,70.06999969482422,69.05999755859375,69.22000122070312,2094,0.0,0.0
2024-05-16 00:00:00+02:00,68.62000274658203,68.97000122070312,68.0,68.2300033569336,1812,0.0,0.0
2024-05-17 00:00:00+02:00,68.69000244140625,68.79000091552734,67.9800033569336,68.20999908447266,793,0.0,0.0
2024-05-20 00:00:00+02:00,68.43000030517578,68.43000030517578,67.04000091552734,67.22000122070312,1586,0.0,0.0
2024-05-21 00:00:00+02:00,66.87000274658203,67.30000305175781,66.41999816894531,66.7699966430664,3224,0.0,0.0
2024-05-22 00:00:00+02:00,65.56999969482422,66.2699966430664,64.81999969482422,65.83999633789062,2851,0.0,0.0
2024-05-23 00:00:00+02:00,66.0,66.0199966430664,65.30999755859375,65.56999969482422,509,0.0,0.0
2024-05-24 00:00:00+02:00,65.54000091552734,66.4000015258789,65.54000091552734,66.02999877929688,2823,0.0,0.0
2024-05-27 00:00:00+02:00,66.23999786376953,66.5999984741211,65.86000061035156,66.30999755859375,1486,0.0,0.0
2024-05-28 00:00:00+02:00,66.68000030517578,66.91999816894531,66.29000091552734,66.44999694824219,761,0.0,0.0
2024-05-29 00:00:00+02:00,65.80000305175781,65.94000244140625,65.33999633789062,65.44000244140625,1464,0.0,0.0
2024-05-30 00:00:00+02:00,65.5199966430664,65.97000122070312,65.5199966430664,65.93000030517578,402,0.0,0.0
2024-05-31 00:00:00+02:00,66.12999725341797,66.54000091552734,65.61000061035156,66.30000305175781,560,0.0,0.0
2024-06-03 00:00:00+02:00,67.0,67.0999984741211,66.44999694824219,66.45999908447266,837,0.0,0.0
2024-06-04 00:00:00+02:00,66.04000091552734,66.04000091552734,65.30999755859375,65.4800033569336,877,0.0,0.0
2024-06-05 00:00:00+02:00,65.87999725341797,66.08999633789062,65.5,65.51000213623047,925,0.0,0.0
2024-06-06 00:00:00+02:00,65.55000305175781,65.81999969482422,65.41000366210938,65.61000061035156,1344,0.0,0.0
2024-06-07 00:00:00+02:00,65.41000366210938,65.41000366210938,64.68000030517578,65.20999908447266,491,0.0,0.0
2024-06-10 00:00:00+02:00,64.83000183105469,65.55000305175781,64.5,65.44000244140625,2785,0.0,0.0
2024-06-11 00:00:00+02:00,65.75,65.75,65.30999755859375,65.4800033569336,216,0.0,0.0
2024-06-12 00:00:00+02:00,65.0,65.27999877929688,64.19999694824219,64.88999938964844,1347,0.0,0.0
2024-06-13 00:00:00+02:00,64.48999786376953,64.48999786376953,63.52000045776367,63.4900016784668,1289,0.0,0.0
2024-06-14 00:00:00+02:00,63.52000045776367,63.7400016784668,62.79999923706055,63.25,2064,0.0,0.0
2024-06-17 00:00:00+02:00,63.40999984741211,63.720001220703125,62.70000076293945,63.61000061035156,3321,0.0,0.0
2024-06-18 00:00:00+02:00,64.44000244140625,64.44000244140625,63.29999923706055,63.41999816894531,760,0.0,0.0
2024-06-19 00:00:00+02:00,63.810001373291016,64.11000061035156,63.47999954223633,63.86000061035156,693,0.0,0.0
2024-06-20 00:00:00+02:00,64.0999984741211,64.5199966430664,63.91999816894531,64.48999786376953,466,0.0,0.0
2024-06-21 00:00:00+02:00,64.16999816894531,64.16999816894531,63.599998474121094,63.810001373291016,469,0.0,0.0
2024-06-24 00:00:00+02:00,64.62999725341797,65.4000015258789,64.62000274658203,64.79000091552734,1240,0.0,0.0
2024-06-25 00:00:00+02:00,64.18000030517578,65.06999969482422,64.18000030517578,64.72000122070312,664,0.0,0.0
2024-06-26 00:00:00+02:00,64.3499984741211,65.01000213623047,64.3499984741211,64.2699966430664,372,0.0,0.0
2024-06-27 00:00:00+02:00,63.779998779296875,64.16999816894531,63.36000061035156,63.4900016784668,217,0.0,0.0
2024-06-28 00:00:00+02:00,64.83000183105469,65.19000244140625,64.31999969482422,64.41000366210938,799,0.0,0.0
2024-07-01 00:00:00+02:00,65.62000274658203,65.62000274658203,64.7699966430664,64.86000061035156,371,0.0,0.0
2024-07-02 00:00:00+02:00,65.33999633789062,65.33999633789062,64.29000091552734,64.5,167,0.0,0.0
2024-07-03 00:00:00+02:00,65.0,65.5,65.0,65.43000030517578,742,0.0,0.0
2024-07-04 00:00:00+02:00,66.0,66.33000183105469,65.58000183105469,65.80000305175781,645,0.0,0.0
2024-07-05 00:00:00+02:00,66.05000305175781,66.2699966430664,65.31999969482422,65.43000030517578,319,0.0,0.0
2024-07-08 00:00:00+02:00,65.36000061035156,65.94000244140625,65.27999877929688,65.5199966430664,1061,0.0,0.0
2024-07-09 00:00:00+02:00,63.29999923706055,63.5099983215332,62.900001525878906,62.95000076293945,1541,0.0,0.0
2024-07-10 00:00:00+02:00,63.20000076293945,64.0999984741211,63.20000076293945,64.06999969482422,680,0.0,0.0
2024-07-11 00:00:00+02:00,63.5,64.2699966430664,63.5,64.20999908447266,329,0.0,0.0
2024-07-12 00:00:00+02:00,64.33999633789062,64.5,64.31999969482422,64.73999786376953,557,0.0,0.0
2024-07-15 00:00:00+02:00,64.38999938964844,64.6500015258789,64.2300033569336,64.5,314,0.0,0.0
2024-07-16 00:00:00+02:00,63.81999969482422,63.81999969482422,63.209999084472656,63.5,1885,0.0,0.0
2024-07-17 00:00:00+02:00,63.130001068115234,63.599998474121094,63.130001068115234,63.33000183105469,336,0.0,0.0
2024-07-18 00:00:00+02:00,64.0199966430664,64.86000061035156,64.0199966430664,64.58999633789062,6771,0.0,0.0
2024-07-19 00:00:00+02:00,64.0999984741211,64.11000061035156,63.599998474121094,63.58000183105469,787,0.0,0.0
2024-07-22 00:00:00+02:00,63.81999969482422,64.75,63.81999969482422,64.38999938964844,1517,0.0,0.0
2024-07-23 00:00:00+02:00,63.68000030517578,64.88999938964844,63.68000030517578,64.04000091552734,1530,0.0,0.0
2024-07-24 00:00:00+02:00,63.5,63.779998779296875,63.119998931884766,63.43000030517578,829,0.0,0.0
2024-07-25 00:00:00+02:00,62.61000061035156,63.029998779296875,62.279998779296875,63.09000015258789,1372,0.0,0.0
2024-07-26 00:00:00+02:00,62.599998474121094,63.310001373291016,61.720001220703125,62.95000076293945,617,0.0,0.0
2024-07-29 00:00:00+02:00,62.86000061035156,62.86000061035156,61.79999923706055,61.81999969482422,1216,0.0,0.0
2024-07-30 00:00:00+02:00,62.0,62.0,61.599998474121094,61.650001525878906,1444,0.0,0.0
2024-07-31 00:00:00+02:00,61.5,61.5,61.02000045776367,61.08000183105469,1060,0.0,0.0
2024-08-01 00:00:00+02:00,60.25,60.2599983215332,58.91999816894531,59.08000183105469,2353,0.0,0.0
2024-08-02 00:00:00+02:00,60.93000030517578,60.93000030517578,57.93000030517578,57.97999954223633,2368,0.0,0.0
2024-08-05 00:00:00+02:00,56.61000061035156,57.08000183105469,55.88999938964844,56.79999923706055,3832,0.0,0.0
2024-08-06 00:00:00+02:00,59.119998931884766,59.119998931884766,56.34000015258789,56.5099983215332,1948,0.0,0.0
2024-08-07 00:00:00+02:00,57.099998474121094,58.47999954223633,57.099998474121094,58.47999954223633,3246,0.0,0.0
2024-08-08 00:00:00+02:00,57.65999984741211,58.02000045776367,57.380001068115234,57.959999084472656,1428,0.0,0.0
2024-08-09 00:00:00+02:00,57.90999984741211,58.290000915527344,57.599998474121094,57.720001220703125,1044,0.0,0.0
2024-08-12 00:00:00+02:00,58.06999969482422,58.06999969482422,57.27000045776367,57.290000915527344,717,0.0,0.0
2024-08-13 00:00:00+02:00,57.529998779296875,57.540000915527344,57.29999923706055,57.459999084472656,247,0.0,0.0
2024-08-14 00:00:00+02:00,57.81999969482422,58.099998474121094,57.81999969482422,58.2400016784668,165,0.0,0.0
2024-08-16 00:00:00+02:00,59.77000045776367,60.27000045776367,59.77000045776367,60.16999816894531,1084,0.0,0.0
2024-08-19 00:00:00+02:00,60.27000045776367,61.04999923706055,60.25,61.04999923706055,335,0.0,0.0
2024-08-20 00:00:00+02:00,60.9900016784668,61.04999923706055,60.869998931884766,60.90999984741211,87,0.0,0.0
2024-08-21 00:00:00+02:00,60.84000015258789,62.0099983215332,60.84000015258789,60.84000015258789,1159,0.0,0.0
2024-08-22 00:00:00+02:00,61.70000076293945,61.900001525878906,61.439998626708984,61.65999984741211,1392,0.0,0.0
2024-08-23 00:00:00+02:00,61.93000030517578,62.27000045776367,61.88999938964844,62.11000061035156,895,0.0,0.0
2024-08-26 00:00:00+02:00,62.0099983215332,62.61000061035156,61.93000030517578,62.38999938964844,3171,0.0,0.0
2024-08-27 00:00:00+02:00,62.400001525878906,63.2400016784668,62.400001525878906,62.689998626708984,1686,0.0,0.0
2024-08-28 00:00:00+02:00,62.810001373291016,62.810001373291016,62.25,62.34000015258789,1080,0.0,0.0
2024-08-29 00:00:00+02:00,62.22999954223633,62.880001068115234,62.22999954223633,62.43000030517578,952,0.0,0.0
2024-08-30 00:00:00+02:00,62.54999923706055,62.66999816894531,62.220001220703125,62.290000915527344,1511,0.0,0.0
2024-09-02 00:00:00+02:00,62.11000061035156,62.5,60.93000030517578,62.04999923706055,2695,0.0,0.0
2024-09-03 00:00:00+02:00,61.79999923706055,61.79999923706055,60.810001373291016,60.970001220703125,918,0.0,0.0
2024-09-05 00:00:00+02:00,60.099998474121094,60.810001373291016,60.099998474121094,60.119998931884766,1830,0.0,0.0
2024-09-06 00:00:00+02:00,59.779998779296875,59.779998779296875,58.22999954223633,58.2599983215332,3329,0.0,0.0
2024-09-09 00:00:00+02:00,58.560001373291016,58.560001373291016,58.02000045776367,58.27000045776367,1020,0.0,0.0
2024-09-10 00:00:00+02:00,58.060001373291016,58.15999984741211,54.93000030517578,55.58000183105469,2931,0.0,0.0
2024-09-11 00:00:00+02:00,55.970001220703125,55.970001220703125,55.0,55.77000045776367,673,0.0,0.0
2024-09-12 00:00:00+02:00,56.349998474121094,56.349998474121094,55.5,55.81999969482422,1755,0.0,0.0
2024-09-13 00:00:00+02:00,56.0099983215332,56.93000030517578,56.0099983215332,56.790000915527344,1107,0.0,0.0
2024-09-16 00:00:00+02:00,56.400001525878906,56.77000045776367,56.209999084472656,56.40999984741211,1348,0.0,0.0
2024-09-17 00:00:00+02:00,56.63999938964844,57.400001525878906,56.63999938964844,57.29999923706055,1248,0.0,0.0
2024-09-18 00:00:00+02:00,57.5,57.689998626708984,57.29999923706055,57.599998474121094,383,0.0,0.0
2024-09-19 00:00:00+02:00,52.029998779296875,59.540000915527344,52.029998779296875,59.02000045776367,3441,0.0,0.0
2024-09-20 00:00:00+02:00,55.439998626708984,55.439998626708984,54.099998474121094,54.97999954223633,12257,0.0,0.0
2024-09-23 00:00:00+02:00,54.9900016784668,56.040000915527344,54.2400016784668,55.91999816894531,3120,0.0,0.0
2024-09-24 00:00:00+02:00,55.91999816894531,57.47999954223633,55.15999984741211,56.88999938964844,4067,0.0,0.0
2024-09-25 00:00:00+02:00,56.52000045776367,57.0,55.900001525878906,55.939998626708984,8258,0.0,0.0
2024-09-26 00:00:00+02:00,55.900001525878906,57.97999954223633,55.900001525878906,57.81999969482422,6035,0.0,0.0
2024-09-27 00:00:00+02:00,58.41999816894531,59.70000076293945,58.41999816894531,59.70000076293945,3387,0.0,0.0
2024-09-30 00:00:00+02:00,59.06999969482422,59.06999969482422,57.900001525878906,57.900001525878906,4310,0.0,0.0
2024-10-01 00:00:00+02:00,57.900001525878906,57.939998626708984,57.15999984741211,57.41999816894531,1344,0.0,0.0
2024-10-02 00:00:00+02:00,57.59000015258789,58.099998474121094,57.25,57.349998474121094,2187,0.0,0.0
2024-10-03 00:00:00+02:00,56.560001373291016,56.56999969482422,56.13999938964844,56.61000061035156,2370,0.0,0.0
2024-10-04 00:00:00+02:00,56.84000015258789,57.619998931884766,56.810001373291016,57.45000076293945,1045,0.0,0.0
2024-10-07 00:00:00+02:00,57.400001525878906,57.59000015258789,57.0099983215332,57.599998474121094,369,0.0,0.0
2024-10-08 00:00:00+02:00,56.900001525878906,56.9900016784668,56.20000076293945,56.40999984741211,1159,0.0,0.0
2024-10-09 00:00:00+02:00,56.5,57.08000183105469,56.5,57.02000045776367,951,0.0,0.0
2024-10-10 00:00:00+02:00,56.849998474121094,57.4900016784668,56.810001373291016,57.310001373291016,726,0.0,0.0
2024-10-11 00:00:00+02:00,56.86000061035156,57.4900016784668,56.86000061035156,57.59000015258789,474,0.0,0.0
2024-10-14 00:00:00+02:00,57.380001068115234,58.0,57.380001068115234,57.65999984741211,1020,0.0,0.0
2024-10-15 00:00:00+02:00,57.65999984741211,57.65999984741211,56.7599983215332,57.349998474121094,605,0.0,0.0
2024-10-16 00:00:00+02:00,56.439998626708984,56.9900016784668,56.439998626708984,56.83000183105469,1553,0.0,0.0
2024-10-17 00:00:00+02:00,57.099998474121094,57.95000076293945,56.349998474121094,56.91999816894531,1872,0.0,0.0
2024-10-18 00:00:00+02:00,57.0,58.0099983215332,57.0,57.349998474121094,3807,0.0,0.0
2024-10-21 00:00:00+02:00,57.279998779296875,57.619998931884766,56.88999938964844,56.95000076293945,1076,0.0,0.0
2024-10-22 00:00:00+02:00,56.95000076293945,57.40999984741211,56.900001525878906,57.41999816894531,1311,0.0,0.0
2024-10-23 00:00:00+02:00,57.81999969482422,58.40999984741211,57.58000183105469,57.56999969482422,1028,0.0,0.0
2024-10-24 00:00:00+02:00,58.25,59.630001068115234,58.25,58.40999984741211,2208,0.0,0.0
2024-10-25 00:00:00+02:00,57.63999938964844,57.86000061035156,56.0,57.56999969482422,5532,0.0,0.0
2024-10-28 00:00:00+01:00,57.11000061035156,58.310001373291016,56.849998474121094,57.38999938964844,2679,0.0,0.0
2024-10-29 00:00:00+01:00,60.5,60.5,56.70000076293945,56.7400016784668,1387,0.0,0.0
2024-10-30 00:00:00+01:00,56.369998931884766,56.56999969482422,55.70000076293945,56.150001525878906,2593,0.0,0.0
2024-10-31 00:00:00+01:00,55.86000061035156,56.349998474121094,55.7400016784668,55.7400016784668,1553,0.0,0.0
2024-11-01 00:00:00+01:00,55.97999954223633,56.09000015258789,55.7400016784668,56.08000183105469,520,0.0,0.0
2024-11-04 00:00:00+01:00,56.0,56.689998626708984,56.0,56.16999816894531,866,0.0,0.0
2024-11-05 00:00:00+01:00,56.2400016784668,56.38999938964844,55.599998474121094,55.880001068115234,1099,0.0,0.0
2024-11-06 00:00:00+01:00,53.810001373291016,54.939998626708984,51.91999816894531,52.279998779296875,18116,0.0,0.0
2024-11-07 00:00:00+01:00,52.900001525878906,54.0,52.56999969482422,53.790000915527344,5636,0.0,0.0
2024-11-08 00:00:00+01:00,53.130001068115234,53.130001068115234,52.0,52.220001220703125,1364,0.0,0.0
2024-11-11 00:00:00+01:00,52.75,52.97999954223633,52.0,52.869998931884766,1366,0.0,0.0
2024-11-12 00:00:00+01:00,51.93000030517578,54.20000076293945,51.93000030517578,54.20000076293945,1442,0.0,0.0
2024-11-13 00:00:00+01:00,51.91999816894531,51.91999816894531,50.79999923706055,51.33000183105469,3399,0.0,0.0
2024-11-14 00:00:00+01:00,51.79999923706055,52.619998931884766,51.4900016784668,52.58000183105469,1835,0.0,0.0
2024-11-15 00:00:00+01:00,52.43000030517578,53.2599983215332,52.43000030517578,52.540000915527344,1784,0.0,0.0
2024-11-18 00:00:00+01:00,52.9900016784668,53.599998474121094,52.9900016784668,53.540000915527344,2170,0.0,0.0
2024-11-19 00:00:00+01:00,53.0,53.06999969482422,52.20000076293945,52.66999816894531,823,0.0,0.0
2024-11-20 00:00:00+01:00,52.79999923706055,52.79999923706055,52.0099983215332,51.939998626708984,471,0.0,0.0
2024-11-21 00:00:00+01:00,51.689998626708984,51.91999816894531,51.0,51.849998474121094,2767,0.0,0.0
2024-11-22 00:00:00+01:00,53.599998474121094,53.599998474121094,51.220001220703125,52.2599983215332,2152,0.0,0.0
2024-11-25 00:00:00+01:00,52.91999816894531,53.08000183105469,52.41999816894531,52.97999954223633,746,0.0,0.0
2024-11-26 00:00:00+01:00,52.18000030517578,52.459999084472656,51.97999954223633,52.189998626708984,673,0.0,0.0
2024-11-27 00:00:00+01:00,52.150001525878906,52.34000015258789,51.90999984741211,52.27000045776367,163,0.0,0.0
2024-11-28 00:00:00+01:00,52.900001525878906,52.900001525878906,52.540000915527344,52.689998626708984,694,0.0,0.0
2024-11-29 00:00:00+01:00,52.4900016784668,52.939998626708984,52.459999084472656,52.86000061035156,492,0.0,0.0
2024-12-02 00:00:00+01:00,52.29999923706055,53.75,52.2400016784668,53.22999954223633,1613,0.0,0.0
2024-12-03 00:00:00+01:00,52.63999938964844,52.810001373291016,51.0,51.0,1424,0.0,0.0
2024-12-04 00:00:00+01:00,52.22999954223633,53.47999954223633,52.20000076293945,53.0,873,0.0,0.0
2024-12-05 00:00:00+01:00,53.11000061035156,53.58000183105469,53.11000061035156,53.4900016784668,532,0.0,0.0
2024-12-06 00:00:00+01:00,53.290000915527344,54.06999969482422,53.220001220703125,53.7599983215332,4394,0.0,0.0
